STATION,DATE,TMAX,TMIN,TOBS
USC00182325,1/23/91,41,6,40
USC00186350,1/24/91,40,21,30
USC00182325,1/24/91,45,20,40
USC00186350,1/25/91,45,21,21
USC00182325,1/25/91,41,9,29
USC00186350,1/26/91,34,15,20
USC00182325,1/26/91,41,20,40
USC00186350,1/27/91,40,21,28
USC00182325,1/27/91,47,17,45
USC00186350,1/28/91,48,27,44
USC00182325,1/28/91,56,29,43
USC00186350,1/29/91,56,30,37
USC00182325,1/29/91,57,20,54
USC00186350,1/30/91,58,37,39
USC00182325,1/30/91,57,36,55
USC00186350,1/31/91,56,39,40
USC00182325,1/31/91,56,28,29
USC00186350,2/1/91,41,23,23
USC00182325,2/1/91,45,12,42
USC00186350,2/2/91,47,23,35
USC00182325,2/2/91,59,25,54
USC00186350,2/3/91,57,28,31
USC00182325,2/3/91,67,19,62
USC00186350,2/4/91,69,28,30
USC00182325,2/4/91,70,19,60
USC00186350,2/5/91,71,29,39
USC00182325,2/5/91,74,24,66
USC00186350,2/6/91,74,38,52
USC00182325,2/6/91,67,42,54
USC00186350,2/7/91,56,47,47
USC00182325,2/7/91,55,53,52
USC00186350,2/8/91,53,44,44
USC00182325,2/8/91,54,36,39
USC00186350,2/9/91,50,34,42
USC00182325,2/9/91,54,25,51
USC00186350,2/10/91,55,30,32
USC00182325,2/10/91,51,24,46
USC00186350,2/11/91,51,31,37
USC00182325,2/11/91,47,27,30
USC00186350,2/12/91,41,24,24
USC00182325,2/12/91,39,13,27
USC00186350,2/13/91,38,24,37
USC00182325,2/13/91,49,26,45
USC00186350,2/14/91,50,37,48
USC00182325,2/14/91,58,35,51
USC00186350,2/15/91,61,32,32
USC00182325,2/15/91,53,19,28
USC00186350,2/16/91,37,16,16
USC00182325,2/16/91,30,17,20
USC00186350,2/17/91,34,28,23
USC00182325,2/17/91,43,22,42
USC00186350,2/18/91,35,35,30
USC00182325,2/18/91,43,25,42
USC00186350,2/19/91,48,35,48
USC00182325,2/19/91,63,34,62
USC00186350,2/20/91,63,48,63
USC00182325,2/20/91,66,49,50
USC00186350,2/21/91,65,33,35
USC00182325,2/21/91,62,25,60
USC00186350,2/22/91,62,35,49
USC00182325,2/22/91,73,25,64
USC00186350,2/23/91,72,35,35
USC00182325,2/23/91,64,25,37
USC00186350,2/24/91,41,22,24
USC00182325,2/24/91,51,15,48
USC00186350,2/25/91,52,24,41
USC00182325,2/25/91,49,26,46
USC00186350,2/26/91,50,34,35
USC00182325,2/26/91,48,25,38
USC00186350,2/27/91,45,29,31
USC00182325,2/27/91,45,19,34
USC00186350,2/28/91,43,26,30
USC00182325,2/28/91,58,39,58
USC00186350,3/1/91,59,30,41
USC00182325,3/1/91,68,49,66
USC00186350,3/2/91,70,41,63
USC00182325,3/2/91,73,46,69
USC00186350,3/3/91,72,52,55
USC00182325,3/3/91,69,39,59
USC00186350,3/4/91,67,47,47
USC00182325,3/4/91,60,26,46
USC00186350,3/5/91,51,38,43
USC00182325,3/5/91,60,29,50
USC00186350,3/6/91,60,33,43
USC00182325,3/6/91,62,27,56
USC00186350,3/7/91,62,42,48
USC00182325,3/7/91,56,37,48
USC00186350,3/8/91,55,32,37
USC00182325,3/8/91,49,24,45
USC00186350,3/9/91,49,25,32
USC00182325,3/9/91,48,28,46
USC00186350,3/10/91,50,30,38
USC00182325,3/10/91,50,21,36
USC00186350,3/11/91,50,33,36
USC00182325,3/11/91,47,20,43
USC00186350,3/12/91,46,28,31
USC00182325,3/12/91,46,24,44
USC00186350,3/13/91,48,31,37
USC00182325,3/13/91,44,13,34
USC00186350,3/14/91,38,32,34
USC00182325,3/14/91,37,24,28
USC00186350,3/15/91,38,34,38
USC00182325,3/15/91,49,27,45
USC00186350,3/16/91,47,30,35
USC00182325,3/16/91,55,19,53
USC00186350,3/17/91,57,30,29
USC00182325,3/17/91,64,20,60
USC00186350,3/18/91,64,29,46
USC00182325,3/18/91,60,35,52
USC00186350,3/19/91,58,46,46
USC00182325,3/19/91,57,31,49
USC00186350,3/20/91,56,36,50
USC00182325,3/20/91,64,29,61
USC00186350,3/21/91,64,47,47
USC00182325,3/21/91,65,45,64
USC00186350,3/22/91,64,47,52
USC00182325,3/22/91,64,32,51
USC00186350,3/23/91,56,44,45
USC00182325,3/23/91,51,36,48
USC00186350,3/24/91,50,44,48
USC00182325,3/24/91,66,38,48
USC00186350,3/25/91,65,46,48
USC00182325,3/25/91,62,41,59
USC00186350,3/26/91,62,34,45
USC00182325,3/26/91,59,26,57
USC00186350,3/27/91,61,45,49
USC00182325,3/27/91,74,39,73
USC00186350,3/28/91,74,49,72
USC00182325,3/28/91,79,51,74
USC00186350,3/29/91,80,52,52
USC00182325,3/29/91,76,41,53
USC00186350,3/30/91,55,34,34
USC00182325,3/30/91,54,26,44
USC00186350,3/31/91,48,28,37
USC00182325,3/31/91,54,20,43
USC00186350,4/1/91,54,31,44
USC00182325,4/1/91,61,24,53
USC00186350,4/2/91,60,34,50
USC00182325,4/2/91,53,31,50
USC00186350,4/3/91,55,29,42
USC00182325,4/3/91,62,20,51
USC00186350,4/4/91,60,36,48
USC00182325,4/4/91,69,27,67
USC00186350,4/5/91,69,48,57
USC00182325,4/5/91,69,45,62
USC00186350,4/6/91,64,47,61
USC00182325,4/6/91,77,36,75
USC00186350,4/7/91,78,50,59
USC00182325,4/7/91,89,39,86
USC00186350,4/8/91,88,55,85
USC00182325,4/8/91,88,45,88
USC00186350,4/9/91,89,67,68
USC00182325,4/9/91,89,60,85
USC00186350,4/10/91,86,57,65
USC00182325,4/10/91,85,56,75
USC00186350,4/11/91,77,45,48
USC00182325,4/11/91,76,35,56
USC00186350,4/12/91,65,42,43
USC00182325,4/12/91,63,31,59
USC00186350,4/13/91,62,51,43
USC00182325,4/13/91,59,36,48
USC00186350,4/14/91,51,41,45
USC00182325,4/14/91,49,29,48
USC00186350,4/15/91,48,41,46
USC00182325,4/15/91,54,35,54
USC00186350,4/16/91,59,43,59
USC00182325,4/16/91,79,36,78
USC00186350,4/17/91,80,53,61
USC00182325,4/17/91,88,42,85
USC00186350,4/18/91,87,53,54
USC00182325,4/18/91,85,44,58
USC00186350,4/19/91,64,47,47
USC00182325,4/19/91,59,32,51
USC00186350,4/20/91,53,46,46
USC00182325,4/20/91,51,36,42
USC00186350,4/21/91,51,46,48
USC00182325,4/21/91,52,31,50
USC00186350,4/22/91,52,46,49
USC00182325,4/22/91,62,37,52
USC00186350,4/23/91,61,38,48
USC00182325,4/23/91,72,28,61
USC00186350,4/24/91,71,47,55
USC00182325,4/24/91,72,39,58
USC00186350,4/25/91,75,48,53
USC00182325,4/25/91,74,54,72
USC00186350,4/26/91,75,51,57
USC00182325,4/26/91,78,42,74
USC00186350,4/27/91,79,53,59
USC00182325,4/27/91,84,47,82
USC00186350,4/28/91,84,59,65
USC00182325,4/28/91,84,52,71
USC00186350,4/29/91,80,55,55
USC00182325,4/29/91,71,46,62
USC00186350,4/30/91,64,55,61
USC00182325,4/30/91,84,52,77
USC00186350,5/1/91,81,51,55
USC00182325,5/1/91,84,43,74
USC00186350,5/2/91,84,53,62
USC00182325,5/2/91,83,45,62
USC00186350,5/3/91,73,47,55
USC00182325,5/3/91,71,48,67
USC00186350,5/4/91,69,48,51
USC00182325,5/4/91,71,40,70
USC00186350,5/5/91,73,51,56
USC00182325,5/5/91,75,46,65
USC00186350,5/6/91,76,56,67
USC00182325,5/6/91,83,54,81
USC00186350,5/7/91,83,51,56
USC00182325,5/7/91,81,51,70
USC00186350,5/8/91,73,47,54
USC00182325,5/8/91,80,40,77
USC00186350,5/9/91,80,53,62
USC00182325,5/9/91,77,50,62
USC00186350,5/10/91,63,59,62
USC00182325,5/10/91,81,49,75
USC00186350,5/11/91,82,52,56
USC00182325,5/11/91,77,58,75
USC00186350,5/12/91,77,57,63
USC00182325,5/12/91,90,48,88
USC00186350,5/13/91,90,63,72
USC00182325,5/13/91,89,65,82
USC00186350,5/14/91,92,68,72
USC00182325,5/14/91,90,57,81
USC00186350,5/15/91,90,63,69
USC00182325,5/15/91,88,56,86
USC00186350,5/16/91,90,62,71
USC00182325,5/16/91,87,53,85
USC00186350,5/17/91,88,63,70
USC00182325,5/17/91,90,58,71
USC00186350,5/18/91,90,67,59
USC00182325,5/18/91,74,59,66
USC00186350,5/19/91,75,55,55
USC00182325,5/19/91,68,45,62
USC00186350,5/20/91,64,49,53
USC00182325,5/20/91,69,44,67
USC00186350,5/21/91,71,53,64
USC00182325,5/21/91,82,52,80
USC00186350,5/22/91,81,63,68
USC00182325,5/22/91,87,70,87
USC00186350,5/23/91,89,64,75
USC00182325,5/23/91,90,56,88
USC00186350,5/24/91,91,68,72
USC00182325,5/24/91,88,69,86
USC00186350,5/25/91,88,71,73
USC00182325,5/25/91,92,60,91
USC00186350,5/26/91,95,73,76
USC00182325,5/26/91,93,63,82
USC00186350,5/27/91,101,74,77
USC00182325,5/27/91,91,66,90
USC00186350,5/28/91,92,75,78
USC00182325,5/28/91,91,66,82
USC00186350,5/29/91,92,70,78
USC00182325,5/29/91,93,62,90
USC00186350,5/30/91,96,70,79
USC00182325,5/30/91,91,77,90
USC00186350,5/31/91,98,74,84
USC00182325,5/31/91,97,76,86
USC00186350,6/1/91,97,69,76
USC00182325,6/1/91,94,61,78
USC00186350,6/2/91,93,66,67
USC00182325,6/2/91,88,70,87
USC00186350,6/3/91,88,68,73
USC00182325,6/3/91,89,62,72
USC00186350,6/4/91,84,68,70
USC00182325,6/4/91,82,58,75
USC00186350,6/5/91,79,57,62
USC00182325,6/5/91,78,47,63
USC00186350,6/6/91,74,52,63
USC00182325,6/6/91,74,45,71
USC00186350,6/7/91,76,53,62
USC00182325,6/7/91,81,45,72
USC00186350,6/8/91,81,55,62
USC00182325,6/8/91,84,45,84
USC00186350,6/9/91,85,57,64
USC00182325,6/9/91,90,50,88
USC00186350,6/10/91,91,64,74
USC00182325,6/10/91,91,53,89
USC00186350,6/11/91,93,66,89
USC00182325,6/11/91,92,56,88
USC00186350,6/12/91,93,72,85
USC00182325,6/12/91,91,62,89
USC00186350,6/13/91,90,60,69
USC00182325,6/13/91,89,64,82
USC00186350,6/14/91,94,53,66
USC00182325,6/14/91,86,45,85
USC00186350,6/15/91,88,62,69
USC00182325,6/15/91,96,54,96
USC00186350,6/16/91,98,69,80
USC00182325,6/16/91,99,66,93
USC00186350,6/17/91,100,74,78
USC00182325,6/17/91,93,72,89
USC00186350,6/18/91,93,70,71
USC00182325,6/18/91,89,58,61
USC00186350,6/19/91,72,63,65
USC00182325,6/19/91,74,56,74
USC00186350,6/20/91,75,65,73
USC00182325,6/20/91,90,57,87
USC00186350,6/21/91,89,68,75
USC00182325,6/21/91,94,59,92
USC00186350,6/22/91,95,71,76
USC00182325,6/22/91,94,62,75
USC00186350,6/23/91,78,64,64
USC00182325,6/23/91,76,55,66
USC00186350,6/24/91,67,55,62
USC00182325,6/24/91,81,62,81
USC00186350,6/25/91,83,60,70
USC00182325,6/25/91,83,49,74
USC00186350,6/26/91,84,55,65
USC00182325,6/26/91,83,47,81
USC00186350,6/27/91,84,61,72
USC00182325,6/27/91,88,66,85
USC00186350,6/28/91,90,67,72
USC00182325,6/28/91,94,58,93
USC00186350,6/29/91,96,71,84
USC00182325,6/29/91,97,64,93
USC00186350,6/30/91,99,81,85
USC00182325,6/30/91,98,67,93
USC00186350,7/1/91,98,71,72
USC00182325,7/1/91,90,64,83
USC00186350,7/2/91,85,72,76
USC00182325,7/2/91,91,67,87
USC00186350,7/3/91,94,71,73
USC00182325,7/3/91,90,63,88
USC00186350,7/4/91,90,70,71
USC00182325,7/4/91,88,58,75
USC00186350,7/5/91,76,70,71
USC00182325,7/5/91,82,63,82
USC00186350,7/6/91,82,68,70
USC00182325,7/6/91,93,60,93
USC00186350,7/7/91,95,70,77
USC00182325,7/7/91,92,78,90
USC00186350,7/8/91,97,71,78
USC00182325,7/8/91,95,62,81
USC00186350,7/9/91,94,72,77
USC00182325,7/9/91,87,62,76
USC00186350,7/10/91,87,71,73
USC00182325,7/10/91,87,63,73
USC00186350,7/11/91,79,66,71
USC00182325,7/11/91,90,59,88
USC00186350,7/12/91,90,64,75
USC00182325,7/12/91,90,65,83
USC00186350,7/13/91,91,73,76
USC00182325,7/13/91,94,65,82
USC00186350,7/14/91,93,71,76
USC00182325,7/14/91,92,66,85
USC00186350,7/15/91,87,65,72
USC00182325,7/15/91,90,54,89
USC00186350,7/16/91,90,63,75
USC00182325,7/16/91,94,54,81
USC00186350,7/17/91,93,69,78
USC00182325,7/17/91,95,76,93
USC00186350,7/18/91,95,74,79
USC00182325,7/18/91,99,63,89
USC00186350,7/19/91,97,77,80
USC00182325,7/19/91,97,67,94
USC00186350,7/20/91,99,76,80
USC00182325,7/20/91,100,66,98
USC00186350,7/21/91,98,77,83
USC00182325,7/21/91,100,67,97
USC00186350,7/22/91,101,76,79
USC00182325,7/22/91,101,69,90
USC00186350,7/23/91,98,74,80
USC00182325,7/23/91,101,65,99
USC00186350,7/24/91,102,73,79
USC00182325,7/24/91,101,64,86
USC00186350,7/25/91,93,72,73
USC00182325,7/25/91,90,59,78
USC00186350,7/26/91,86,71,76
USC00182325,7/26/91,92,67,75
USC00186350,7/27/91,93,68,68
USC00182325,7/27/91,79,60,69
USC00186350,7/28/91,78,62,65
USC00182325,7/28/91,85,65,84
USC00186350,7/29/91,86,65,70
USC00182325,7/29/91,84,61,71
USC00186350,7/30/91,72,66,69
USC00182325,7/30/91,80,59,69
USC00186350,7/31/91,,,
USC00182325,7/31/91,88,61,85
USC00186350,8/1/91,88,71,72
USC00182325,8/1/91,92,55,90
USC00186350,8/2/91,92,70,78
USC00182325,8/2/91,96,77,94
USC00186350,8/3/91,97,76,77
USC00182325,8/3/91,98,65,94
USC00186350,8/4/91,99,76,80
USC00182325,8/4/91,95,68,80
USC00186350,8/5/91,91,70,73
USC00182325,8/5/91,88,66,85
USC00186350,8/6/91,87,63,73
USC00182325,8/6/91,87,53,86
USC00186350,8/7/91,88,71,74
USC00182325,8/7/91,87,62,73
USC00186350,8/8/91,82,67,71
USC00182325,8/8/91,89,65,84
USC00186350,8/9/91,90,70,72
USC00182325,8/9/91,87,62,85
USC00186350,8/10/91,87,70,72
USC00182325,8/10/91,85,61,85
USC00186350,8/11/91,86,68,63
USC00182325,8/11/91,88,55,86
USC00186350,8/12/91,90,62,67
USC00182325,8/12/91,87,55,82
USC00186350,8/13/91,87,64,69
USC00182325,8/13/91,89,57,86
USC00186350,8/14/91,91,68,76
USC00182325,8/14/91,88,60,81
USC00186350,8/15/91,86,69,73
USC00182325,8/15/91,86,65,85
USC00186350,8/16/91,88,65,72
USC00182325,8/16/91,92,56,82
USC00186350,8/17/91,92,67,69
USC00182325,8/17/91,91,72,89
USC00186350,8/18/91,92,69,73
USC00182325,8/18/91,91,70,89
USC00186350,8/19/91,94,73,75
USC00182325,8/19/91,90,65,81
USC00186350,8/20/91,92,68,72
USC00182325,8/20/91,89,63,82
USC00186350,8/21/91,85,62,67
USC00182325,8/21/91,84,55,79
USC00186350,8/22/91,84,60,68
USC00182325,8/22/91,85,52,85
USC00186350,8/23/91,87,63,70
USC00182325,8/23/91,90,71,88
USC00186350,8/24/91,91,67,68
USC00182325,8/24/91,89,59,86
USC00186350,8/25/91,90,68,72
USC00182325,8/25/91,86,61,81
USC00186350,8/26/91,82,64,68
USC00182325,8/26/91,83,58,83
USC00186350,8/27/91,82,66,72
USC00182325,8/27/91,86,66,85
USC00186350,8/28/91,86,69,72
USC00182325,8/28/91,92,60,90
USC00186350,8/29/91,93,71,78
USC00182325,8/29/91,95,76,94
USC00186350,8/30/91,96,73,78
USC00182325,8/30/91,97,64,96
USC00186350,8/31/91,99,76,79
USC00182325,8/31/91,98,65,84
USC00186350,9/1/91,96,63,63
USC00182325,9/1/91,92,54,76
USC00186350,9/2/91,79,53,60
USC00182325,9/2/91,78,44,75
USC00186350,9/3/91,78,56,60
USC00182325,9/3/91,81,48,80
USC00186350,9/4/91,83,59,68
USC00182325,9/4/91,86,64,84
USC00186350,9/5/91,89,67,70
USC00182325,9/5/91,85,59,75
USC00186350,9/6/91,85,66,66
USC00182325,9/6/91,82,57,72
USC00186350,9/7/91,74,59,60
USC00182325,9/7/91,86,52,75
USC00186350,9/8/91,86,60,62
USC00182325,9/8/91,88,54,86
USC00186350,9/9/91,89,62,67
USC00182325,9/9/91,90,52,77
USC00186350,9/10/91,89,64,71
USC00182325,9/10/91,86,58,83
USC00186350,9/11/91,86,69,75
USC00182325,9/11/91,85,60,82
USC00186350,9/12/91,86,62,64
USC00182325,9/12/91,82,52,75
USC00186350,9/13/91,81,56,59
USC00182325,9/13/91,85,48,81
USC00186350,9/14/91,85,59,72
USC00182325,9/14/91,88,60,75
USC00186350,9/15/91,86,68,69
USC00182325,9/15/91,87,62,84
USC00186350,9/16/91,87,69,74
USC00182325,9/16/91,96,76,94
USC00186350,9/17/91,97,73,79
USC00182325,9/17/91,97,76,94
USC00186350,9/18/91,97,71,74
USC00182325,9/18/91,94,71,89
USC00186350,9/19/91,89,73,77
USC00182325,9/19/91,88,47,58
USC00186350,9/20/91,81,53,54
USC00182325,9/20/91,68,45,65
USC00186350,9/21/91,69,48,49
USC00182325,9/21/91,66,38,64
USC00186350,9/22/91,68,44,46
USC00182325,9/22/91,73,37,70
USC00186350,9/23/91,73,47,61
USC00182325,9/23/91,70,46,68
USC00186350,9/24/91,71,61,62
USC00182325,9/24/91,74,52,70
USC00186350,9/25/91,74,62,65
USC00182325,9/25/91,72,54,64
USC00186350,9/26/91,71,57,58
USC00182325,9/26/91,74,51,70
USC00186350,9/27/91,75,45,46
USC00182325,9/27/91,71,36,64
USC00186350,9/28/91,67,42,42
USC00182325,9/28/91,70,49,69
USC00186350,9/29/91,72,42,51
USC00182325,9/29/91,78,38,76
USC00186350,9/30/91,79,51,53
USC00182325,9/30/91,77,49,68
USC00186350,10/1/91,71,52,62
USC00182325,10/1/91,79,49,77
USC00186350,10/2/91,80,61,64
USC00182325,10/2/91,80,51,78
USC00186350,10/3/91,82,63,66
USC00182325,10/3/91,82,56,78
USC00186350,10/4/91,82,61,63
USC00182325,10/4/91,85,50,83
USC00186350,10/5/91,87,61,62
USC00182325,10/5/91,85,55,77
USC00186350,10/6/91,82,55,55
USC00182325,10/6/91,78,43,60
USC00186350,10/7/91,65,42,43
USC00182325,10/7/91,64,32,58
USC00186350,10/8/91,62,37,55
USC00182325,10/8/91,65,29,63
USC00186350,10/9/91,66,42,49
USC00182325,10/9/91,70,32,68
USC00186350,10/10/91,72,47,56
USC00182325,10/10/91,75,38,73
USC00186350,10/11/91,77,52,55
USC00182325,10/11/91,73,41,51
USC00186350,10/12/91,68,48,40
USC00182325,10/12/91,64,39,54
USC00186350,10/13/91,67,48,49
USC00182325,10/13/91,61,36,58
USC00186350,10/14/91,63,39,38
USC00182325,10/14/91,64,29,62
USC00186350,10/15/91,67,38,51
USC00182325,10/15/91,75,41,73
USC00186350,10/16/91,78,49,50
USC00182325,10/16/91,72,40,58
USC00186350,10/17/91,62,44,44
USC00182325,10/17/91,58,33,40
USC00186350,10/18/91,49,40,40
USC00182325,10/18/91,76,63,73
USC00186350,10/19/91,76,40,48
USC00182325,10/19/91,82,54,65
USC00186350,10/20/91,82,41,41
USC00182325,10/20/91,64,27,52
USC00186350,10/21/91,56,35,35
USC00182325,10/21/91,56,25,55
USC00186350,10/22/91,59,35,41
USC00182325,10/22/91,72,61,70
USC00186350,10/23/91,72,41,52
USC00182325,10/23/91,77,38,74
USC00186350,10/24/91,77,52,59
USC00182325,10/24/91,75,46,73
USC00186350,10/25/91,76,53,58
USC00182325,10/25/91,76,43,74
USC00186350,10/26/91,76,55,59
USC00182325,10/26/91,74,51,71
USC00186350,10/27/91,74,57,61
USC00182325,10/27/91,75,46,71
USC00186350,10/28/91,75,57,59
USC00182325,10/28/91,65,46,61
USC00186350,10/29/91,69,42,44
USC00182325,10/29/91,63,29,52
USC00186350,10/30/91,59,32,40
USC00182325,10/30/91,67,41,61
USC00186350,10/31/91,68,40,53
USC00182325,10/31/91,66,29,62
USC00186350,11/1/91,67,44,45
USC00182325,11/1/91,66,32,61
USC00186350,11/2/91,67,45,59
USC00182325,11/2/91,69,47,59
USC00186350,11/3/91,70,34,38
USC00182325,11/3/91,61,26,49
USC00186350,11/4/91,53,37,38
USC00182325,11/4/91,49,27,36
USC00186350,11/5/91,39,28,30
USC00182325,11/5/91,44,17,39
USC00186350,11/6/91,45,24,27
USC00182325,11/6/91,46,22,43
USC00186350,11/7/91,53,27,36
USC00182325,11/7/91,55,30,50
USC00186350,11/8/91,56,36,41
USC00182325,11/8/91,50,29,40
USC00186350,11/9/91,42,35,35
USC00182325,11/9/91,41,19,40
USC00186350,11/10/91,42,34,37
USC00182325,11/10/91,42,21,41
USC00186350,11/11/91,43,38,42
USC00182325,11/11/91,47,31,45
USC00186350,11/12/91,47,32,34
USC00182325,11/12/91,50,22,46
USC00186350,11/13/91,51,35,41
USC00182325,11/13/91,52,26,48
USC00186350,11/14/91,52,33,36
USC00182325,11/14/91,65,22,53
USC00186350,11/15/91,64,36,50
USC00182325,11/15/91,71,44,63
USC00186350,11/16/91,72,50,52
USC00182325,11/16/91,69,41,60
USC00186350,11/17/91,70,38,39
USC00182325,11/17/91,60,26,47
USC00186350,11/18/91,54,28,30
USC00182325,11/18/91,56,18,51
USC00186350,11/19/91,56,30,44
USC00182325,11/19/91,61,28,57
USC00186350,11/20/91,64,44,60
USC00182325,11/20/91,76,27,20
USC00186350,11/21/91,76,60,66
USC00182325,11/21/91,75,54,72
USC00186350,11/22/91,76,63,63
USC00182325,11/22/91,74,52,63
USC00186350,11/23/91,69,55,58
USC00182325,11/23/91,68,45,62
USC00186350,11/24/91,70,45,52
USC00182325,11/24/91,62,36,45
USC00186350,11/25/91,54,35,37
USC00182325,11/25/91,45,24,36
USC00186350,11/26/91,41,29,39
USC00182325,11/26/91,42,18,37
USC00186350,11/27/91,41,22,22
USC00182325,11/27/91,44,11,41
USC00186350,11/28/91,46,22,39
USC00182325,11/28/91,61,39,58
USC00186350,11/29/91,62,40,50
USC00182325,11/29/91,70,39,58
USC00186350,11/30/91,71,49,61
USC00182325,11/30/91,73,34,71
USC00186350,12/1/91,74,58,59
USC00182325,12/1/91,71,47,58
USC00186350,12/2/91,60,54,54
USC00182325,12/2/91,58,25,46
USC00186350,12/3/91,54,43,46
USC00182325,12/3/91,55,33,49
USC00186350,12/4/91,55,39,39
USC00182325,12/4/91,52,22,30
USC00186350,12/5/91,41,25,26
USC00182325,12/5/91,35,13,34
USC00186350,12/6/91,37,26,35
USC00182325,12/6/91,53,28,49
USC00186350,12/7/91,53,28,28
USC00182325,12/7/91,56,34,54
USC00186350,12/8/91,52,38,40
USC00182325,12/8/91,67,24,63
USC00186350,12/9/91,67,36,53
USC00182325,12/9/91,68,40,59
USC00186350,12/10/91,70,42,45
USC00182325,12/10/91,61,32,44
USC00186350,12/11/91,52,35,37
USC00182325,12/11/91,56,31,53
USC00186350,12/12/91,58,34,37
USC00182325,12/12/91,54,24,53
USC00186350,12/13/91,57,37,57
USC00182325,12/13/91,60,42,56
USC00186350,12/14/91,62,54,62
USC00182325,12/14/91,64,45,62
USC00186350,12/15/91,66,34,36
USC00182325,12/15/91,65,22,39
USC00186350,12/16/91,43,26,26
USC00182325,12/16/91,39,15,29
USC00186350,12/17/91,31,26,30
USC00182325,12/17/91,50,18,43
USC00186350,12/18/91,49,29,38
USC00182325,12/18/91,44,13,34
USC00186350,12/19/91,42,21,21
USC00182325,12/19/91,35,10,30
USC00186350,12/20/91,34,19,23
USC00182325,12/20/91,43,17,38
USC00186350,12/21/91,45,21,42
USC00182325,12/21/91,52,22,45
USC00186350,12/22/91,51,29,40
USC00182325,12/22/91,53,18,44
USC00186350,12/23/91,53,30,32
USC00182325,12/23/91,45,17,41
USC00186350,12/24/91,44,32,38
USC00182325,12/24/91,44,26,38
USC00186350,12/25/91,41,30,35
USC00182325,12/25/91,45,21,41
USC00186350,12/26/91,46,22,28
USC00182325,12/26/91,46,13,40
USC00186350,12/27/91,46,27,42
USC00182325,12/27/91,51,24,44
USC00186350,12/28/91,48,24,24
USC00182325,12/28/91,45,14,39
USC00186350,12/29/91,39,30,47
USC00182325,12/29/91,49,27,45
USC00186350,12/30/91,54,39,42
USC00182325,12/30/91,46,21,42
USC00186350,12/31/91,48,28,28
USC00182325,12/31/91,43,15,36
USC00186350,1/1/92,42,33,25
USC00182325,1/1/92,42,14,42
USC00186350,1/2/92,50,33,40
USC00182325,1/2/92,47,26,46
USC00186350,1/3/92,47,39,45
USC00182325,1/3/92,57,35,54
USC00186350,1/4/92,57,45,48
USC00182325,1/4/92,53,45,52
USC00186350,1/5/92,51,46,48
USC00182325,1/5/92,52,37,47
USC00186350,1/6/92,54,32,34
USC00182325,1/6/92,48,20,45
USC00186350,1/7/92,48,33,38
USC00182325,1/7/92,45,25,42
USC00186350,1/8/92,47,33,33
USC00182325,1/8/92,49,24,44
USC00186350,1/9/92,50,33,42
USC00182325,1/9/92,48,27,47
USC00186350,1/10/92,49,42,43
USC00182325,1/10/92,50,27,45
USC00186350,1/11/92,51,38,38
USC00182325,1/11/92,46,24,44
USC00186350,1/12/92,47,27,27
USC00182325,1/12/92,52,17,49
USC00186350,1/13/92,53,27,43
USC00182325,1/13/92,55,27,50
USC00186350,1/14/92,61,43,60
USC00182325,1/14/92,64,26,47
USC00186350,1/15/92,66,25,25
USC00182325,1/15/92,47,14,32
USC00186350,1/16/92,35,23,24
USC00182325,1/16/92,33,9,19
USC00186350,1/17/92,25,14,24
USC00182325,1/17/92,45,6,41
USC00186350,1/18/92,46,23,24
USC00182325,1/18/92,42,19,33
USC00186350,1/19/92,39,13,14
USC00182325,1/19/92,33,2,22
USC00186350,1/20/92,27,27,15
USC00182325,1/20/92,42,3,39
USC00186350,1/21/92,42,42,22
USC00182325,1/21/92,33,27,46
USC00186350,1/22/92,54,22,29
